Date,SPY,TLT,GLD,BIL,^VIX,DX-Y.NYB,SLV,EEM,IWM,VTV,VUG,HYG,VNQ,VGK,AAXJ,EWJ
2010-04-30,89.03334045410156,57.084720611572266,115.36000061035156,73.20872497558594,22.049999237060547,81.87000274658203,18.260000228881836,29.727956771850586,57.53091812133789,34.04345703125,7.976634502410889,35.00440216064453,27.6134033203125,26.09803581237793,41.99299240112305,30.826799392700195
2010-05-07,83.37556457519531,59.42875671386719,118.2699966430664,73.24069213867188,40.95000076293945,84.44999694824219,18.0,26.999069213867188,52.48039627075195,31.94928550720215,7.413650035858154,33.316490173339844,25.934423446655273,23.037294387817383,39.00666809082031,29.491661071777344
2010-05-14,85.3464126586914,58.99357223510742,120.37000274658203,73.24069213867188,31.239999771118164,86.0999984741211,18.93000030517578,27.918134689331055,55.85276412963867,32.69152069091797,7.615927696228027,33.904109954833984,26.916475296020508,23.66860008239746,39.95049285888672,29.461990356445312
2010-05-21,81.76441192626953,61.200801849365234,115.22000122070312,73.24069213867188,40.099998474121094,85.37000274658203,17.290000915527344,26.398149490356445,52.2475471496582,31.293209075927734,7.279268264770508,33.24550247192383,25.522605895996094,23.144390106201172,37.944847106933594,28.927934646606445
2010-05-28,81.95924377441406,60.000823974609375,118.87999725341797,73.24069213867188,32.06999969482422,86.4800033569336,18.030000686645508,26.935443878173828,53.195011138916016,31.39923858642578,7.3174567222595215,33.36776351928711,26.14034080505371,23.031654357910156,38.54212951660156,28.215864181518555
2010-06-04,80.0483169555664,61.00895690917969,119.19000244140625,73.25663757324219,35.47999954223633,88.2300033569336,17.049999237060547,26.299175262451172,51.035099029541016,30.564224243164062,7.184491157531738,33.206016540527344,24.551116943359375,22.355253219604492,37.90061569213867,27.68181037902832
2010-06-11,82.19157409667969,60.77190017700195,120.01000213623047,73.25663757324219,28.790000915527344,87.51000213623047,17.850000381469727,27.402040481567383,52.1431770324707,31.46548843383789,7.340090274810791,33.48418045043945,26.399045944213867,23.460052490234375,38.99928283691406,27.94883918762207
2010-06-18,84.12610626220703,60.94656753540039,122.83000183105469,73.24069213867188,23.950000762939453,85.69999694824219,18.75,28.222135543823242,53.63665008544922,32.19448471069336,7.519739151000977,34.282955169677734,27.0484619140625,24.474647521972656,40.24543762207031,28.749910354614258
2010-06-25,81.21976470947266,61.795066833496094,122.76000213623047,73.24069213867188,28.530000686645508,85.30999755859375,18.670000076293945,28.06029510498047,51.894248962402344,31.07706069946289,7.249122619628906,34.056461334228516,26.200870513916016,23.922264099121094,40.901451110839844,28.508939743041992
2010-07-02,76.95059204101562,63.072792053222656,118.48999786376953,73.24069213867188,30.1200008392334,84.43000030517578,17.459999084472656,26.86472511291504,48.190128326416016,29.46283531188965,6.868932247161865,33.90787887573242,24.21820831298828,23.054203033447266,38.7417106628418,27.702072143554688
2010-07-09,81.28754425048828,62.090274810791016,118.36000061035156,73.22471618652344,24.979999542236328,83.94999694824219,17.729999542236328,28.444583892822266,50.703556060791016,31.1571102142334,7.230677127838135,34.66850280761719,25.46003532409668,24.66067123413086,40.804962158203125,28.688236236572266
2010-07-16,80.30870056152344,63.07902526855469,116.66999816894531,73.24069213867188,26.25,82.48999786376953,17.489999771118164,27.505205154418945,49.197113037109375,30.636816024780273,7.173933029174805,34.71653366088867,25.086952209472656,24.66067123413086,39.54326248168945,27.94114875793457
2010-07-23,83.13227844238281,62.44072723388672,116.08999633789062,73.24069213867188,23.469999313354492,82.45999908447266,17.719999313354492,29.284318923950195,52.346954345703125,31.63736915588379,7.451982498168945,35.5692138671875,26.616573333740234,25.731645584106445,41.51746368408203,28.628469467163086
2010-07-30,83.0268325805664,62.878746032714844,115.48999786376953,73.22471618652344,23.5,81.54000091552734,17.579999923706055,29.462234497070312,52.37917709350586,31.75076675415039,7.416515350341797,35.4771728515625,27.15488624572754,25.866933822631836,41.68815231323242,28.77788543701172
2010-08-06,84.6230697631836,62.84362030029297,117.83999633789062,73.20872497558594,21.739999771118164,80.41000366210938,18.06999969482422,29.946163177490234,52.47584533691406,32.32441329956055,7.566890716552734,35.61781692504883,27.51197624206543,26.92099380493164,42.28190994262695,29.465208053588867
2010-08-13,81.55107116699219,64.21854400634766,118.73999786376953,73.24069213867188,26.239999771118164,82.94999694824219,17.739999771118164,28.949851989746094,49.197113037109375,31.217132568359375,7.261889457702637,35.1099853515625,26.531307220458984,25.286346435546875,40.901451110839844,28.210100173950195
2010-08-20,80.96379089355469,66.57283782958984,119.97000122070312,73.24069213867188,25.489999771118164,83.05999755859375,17.59000015258789,29.191810607910156,49.261566162109375,30.84362030029297,7.257632255554199,35.3598747253418,26.366090774536133,24.908689498901367,41.25769805908203,28.419281005859375
2010-08-27,80.45932006835938,66.13966369628906,121.01000213623047,73.22471618652344,24.450000762939453,82.91999816894531,18.700000762939453,28.81463623046875,49.664344787597656,30.7835636138916,7.179607391357422,35.07367706298828,26.813785552978516,25.027053833007812,41.00535583496094,28.449167251586914
2010-09-03,83.49365997314453,65.22183990478516,121.86000061035156,73.24069213867188,21.309999465942383,83.0999984741211,19.420000076293945,29.91058349609375,51.82331848144531,31.964216232299805,7.453402042388916,35.66804885864258,28.444671630859375,26.143125534057617,41.90339279174805,28.92730712890625
2010-09-10,83.93790435791016,64.42847442626953,121.7300033569336,73.22471618652344,21.989999771118164,82.69999694824219,19.420000076293945,30.07425308227539,51.3318977355957,32.124305725097656,7.484607219696045,35.858890533447266,27.8903865814209,26.182573318481445,42.385807037353516,29.28590965270996
2010-09-17,85.15177154541016,64.0191879272461,124.54000091552734,73.22471618652344,22.010000228881836,81.4000015258789,20.290000915527344,30.615110397338867,52.53223419189453,32.4111442565918,7.6477508544921875,36.130863189697266,28.423357009887695,26.656076431274414,43.231895446777344,29.136486053466797
2010-09-24,86.9155502319336,65.17147827148438,126.69000244140625,73.24069213867188,21.709999084472656,79.38999938964844,21.010000228881836,31.397916793823242,54.10177993774414,32.88706970214844,7.857327938079834,36.02938461303711,28.3834171295166,27.777786254882812,44.46390151977539,29.495084762573242
2010-10-01,86.75658416748047,66.11605834960938,128.91000366210938,73.22471618652344,22.5,78.08999633789062,21.649999618530273,32.33018112182617,54.80437469482422,32.9139404296875,7.845935821533203,36.45878982543945,28.146799087524414,27.805971145629883,45.681087493896484,29.614622116088867
2010-10-08,88.21753692626953,65.86957550048828,131.66000366210938,73.22471618652344,20.709999084472656,77.31999969482422,22.729999542236328,32.899497985839844,55.9511833190918,33.491485595703125,7.969817638397217,36.6263313293457,28.862045288085938,28.488004684448242,46.400978088378906,30.57089614868164
2010-10-15,89.09564971923828,63.37306213378906,133.67999267578125,73.22471618652344,19.030000686645508,77.04000091552734,23.75,33.24821090698242,56.76689529418945,33.464622497558594,8.134997367858887,36.7121467590332,29.249237060546875,28.944578170776367,46.87598419189453,30.30194854736328
2010-10-22,89.5876693725586,64.0746078491211,129.72999572753906,73.24069213867188,18.780000686645508,77.47000122070312,22.760000228881836,32.75716781616211,56.79109573364258,33.659393310546875,8.174867630004883,36.8837776184082,29.88379669189453,28.91640281677246,46.423255920410156,30.33183479309082
2010-10-29,89.69364166259766,63.4678840637207,132.6199951171875,73.24069213867188,21.200000762939453,77.2699966430664,24.170000076293945,32.82121276855469,56.774932861328125,33.598934173583984,8.233250617980957,37.07992172241211,29.33527183532715,28.803651809692383,46.23029708862305,29.943349838256836
2010-11-05,92.89564514160156,62.12310028076172,136.3800048828125,73.22471618652344,18.260000228881836,76.55000305175781,26.200000762939453,34.50782012939453,59.577362060546875,34.84136199951172,8.516616821289062,37.75908279418945,30.808761596679688,29.739356994628906,48.6572151184082,30.899608612060547
2010-11-12,90.98807525634766,60.74721908569336,133.69000244140625,73.24069213867188,20.610000610351562,78.08000183105469,25.520000457763672,33.02760696411133,58.17211151123047,34.149627685546875,8.341470718383789,36.9487190246582,29.254594802856445,28.786752700805664,46.96505355834961,30.630664825439453
2010-11-19,91.05619812011719,61.24175262451172,132.1999969482422,73.22471618652344,18.040000915527344,78.5,26.739999771118164,33.098758697509766,58.51131820678711,34.082462310791016,8.387031555175781,37.1091194152832,28.59853172302246,28.905126571655273,46.48263931274414,31.34786605834961
2010-11-26,89.92828369140625,61.54611587524414,133.11000061035156,73.24069213867188,22.219999313354492,80.36000061035156,26.1299991607666,31.8818416595459,59.133174896240234,33.58550262451172,8.381339073181152,36.430389404296875,28.937320709228516,27.338117599487305,45.19866943359375,30.690427780151367
2010-12-03,93.02433013916016,60.372520446777344,138.07000732421875,73.24069213867188,18.010000228881836,79.37999725341797,28.600000381469727,33.547096252441406,61.11181640625,34.6868782043457,8.617713928222656,37.02882766723633,29.399803161621094,28.41473388671875,47.27676010131836,31.796123504638672
2010-12-10,94.2279052734375,59.26543426513672,135.41000366210938,73.24069213867188,17.610000610351562,80.06999969482422,27.979999542236328,33.15568542480469,62.791603088378906,35.31816864013672,8.680365562438965,37.01641845703125,29.01797103881836,28.634559631347656,46.824039459228516,31.6168270111084
2010-12-17,94.58647155761719,59.32268142700195,134.1999969482422,73.24069213867188,16.110000610351562,80.37000274658203,28.510000228881836,33.02048110961914,63.00970458984375,35.439056396484375,8.721661567687988,37.05779266357422,28.7921199798584,28.403461456298828,46.60137939453125,32.03519821166992
2010-12-24,95.57572937011719,59.12546920776367,134.66000366210938,73.22471618652344,16.469999313354492,80.5,28.610000610351562,33.42974090576172,63.862911224365234,35.956172943115234,8.771501541137695,37.34355163574219,29.534244537353516,28.76237678527832,46.938819885253906,32.34490203857422
2010-12-31,95.68987274169922,60.0876579284668,138.72000122070312,73.22471618652344,17.75,79.02999877929688,30.18000030517578,34.1868782043457,63.473480224609375,36.0528450012207,8.774786949157715,37.62964630126953,30.102371215820312,28.980812072753906,47.7407341003418,32.8263053894043
2011-01-07,96.74761199951172,58.95770263671875,133.5800018310547,73.22471618652344,17.139999389648438,81.01000213623047,28.100000381469727,33.907005310058594,63.700626373291016,36.505775451660156,8.859075546264648,37.82554244995117,29.912094116210938,28.272375106811523,47.83818054199219,33.036930084228516
2011-01-14,98.39127349853516,58.63206100463867,132.69000244140625,73.22471618652344,15.460000038146973,79.16000366210938,27.739999771118164,34.39496994018555,65.33934783935547,37.11421585083008,9.013368606567383,38.07559585571289,30.265451431274414,29.659727096557617,48.04801940917969,33.54841613769531
2011-01-21,97.68354797363281,58.42779541015625,131.02999877929688,73.22471618652344,18.469999313354492,78.20999908447266,26.829999923706055,33.35444641113281,62.621681213378906,36.992530822753906,8.896220207214355,38.0339241027832,30.15129852294922,29.813236236572266,46.66900634765625,32.946659088134766
2011-01-28,97.18892669677734,58.683143615722656,130.27999877929688,73.22471618652344,20.040000915527344,78.12999725341797,27.299999237060547,32.52919006347656,62.800106048583984,36.796485900878906,8.864789962768555,38.046409606933594,30.67320442199707,29.606603622436523,45.82960891723633,32.85640335083008
2011-02-04,99.79901885986328,56.89726257324219,131.66000366210938,73.24069213867188,15.930000305175781,78.04000091552734,28.399999618530273,33.36880111694336,64.79584503173828,37.76995849609375,9.116235733032227,38.53546142578125,31.015714645385742,30.391796112060547,46.961299896240234,34.15019226074219
2011-02-11,101.29046630859375,57.31375503540039,132.32000732421875,73.22471618652344,15.6899995803833,78.45999908447266,29.209999084472656,32.744476318359375,66.58063507080078,38.33783721923828,9.253382682800293,38.56902313232422,31.81488800048828,30.604305267333984,45.29749298095703,34.090023040771484
2011-02-18,102.37102508544922,57.332881927490234,135.41000366210938,73.22471618652344,16.43000030517578,77.66000366210938,31.790000915527344,33.232452392578125,67.61905670166016,38.87190246582031,9.331960678100586,38.740989685058594,31.929067611694336,31.100210189819336,46.15935516357422,34.902408599853516
2011-02-25,100.69693756103516,59.120399475097656,137.3800048828125,73.24069213867188,19.219999313354492,77.27999877929688,32.560001373291016,32.66554260253906,66.66986083984375,38.270233154296875,9.15052318572998,38.60676193237305,31.755075454711914,30.651519775390625,44.99021530151367,34.360809326171875
2011-03-04,100.80347442626953,58.36625289916992,139.35000610351562,73.24069213867188,19.059999465942383,76.4000015258789,34.689998626708984,33.65583801269531,66.88079833984375,38.2905158996582,9.164809226989746,38.83306121826172,31.434324264526367,30.75780487060547,46.23431396484375,34.42099380493164
2011-03-11,99.5631103515625,58.841796875,138.22000122070312,73.24069213867188,20.079999923706055,76.77999877929688,35.029998779296875,33.03152084350586,65.04733276367188,37.93896484375,9.010509490966797,38.486934661865234,31.445188522338867,30.05527687072754,45.64974594116211,32.525428771972656
2011-03-18,97.64175415039062,60.069427490234375,138.3699951171875,73.25663757324219,24.440000534057617,75.72000122070312,34.27000045776367,32.457427978515625,64.46322631835938,37.36435317993164,8.814784049987793,38.486934661865234,31.053783416748047,29.588890075683594,44.338172912597656,31.201547622680664
2011-03-25,100.34717559814453,59.240291595458984,139.25999450683594,73.22471618652344,17.90999984741211,76.22000122070312,36.38999938964844,33.971588134765625,66.84156799316406,38.18107986450195,9.107735633850098,38.744388580322266,31.219697952270508,30.297327041625977,46.331748962402344,31.081188201904297
2011-04-01,101.7610855102539,59.50248336791992,139.1999969482422,73.22471618652344,17.399999618530273,75.83000183105469,36.86000061035156,35.48573303222656,68.7276382446289,38.77933883666992,9.248116493225098,38.76945495605469,32.06850814819336,31.058883666992188,48.06300354003906,30.990921020507812
2011-04-08,101.53946685791016,58.01150894165039,143.66000366210938,73.22471618652344,17.8700008392334,75.06999969482422,39.86000061035156,35.90913391113281,68.27236938476562,38.77933883666992,9.199413299560547,39.08800506591797,31.509931564331055,31.76732063293457,48.37778854370117,30.028091430664062
2011-04-15,100.9127426147461,59.81227493286133,145.0500030517578,73.24069213867188,15.319999694824219,74.83000183105469,41.84000015258789,35.25611114501953,67.89028930664062,38.48020935058594,9.167900085449219,39.00729751586914,32.293033599853516,31.395383834838867,47.89811706542969,30.178539276123047
2011-04-22,102.2425537109375,59.767086029052734,146.74000549316406,73.22471618652344,14.6899995803833,74.0,45.540000915527344,36.009605407714844,68.65448760986328,38.77933883666992,9.341229438781738,39.24939727783203,32.851600646972656,32.08020782470703,48.75251388549805,30.750213623046875
2011-04-29,104.26783752441406,60.599727630615234,152.3699951171875,73.22471618652344,14.75,72.93000030517578,46.880001068115234,35.880428314208984,70.23162841796875,39.703956604003906,9.495939254760742,39.4362678527832,33.859230041503906,33.219608306884766,48.59513854980469,31.682952880859375
2011-05-06,102.56355285644531,61.623863220214844,145.3000030517578,73.25663757324219,18.399999618530273,74.83999633789062,34.47999954223633,34.62460708618164,67.6951904296875,38.99691390991211,9.346962928771973,39.45038604736328,33.108985900878906,31.643346786499023,47.635807037353516,31.652868270874023
2011-05-13,102.44124603271484,61.63032913208008,145.6300048828125,73.24069213867188,17.06999969482422,75.76000213623047,34.38999938964844,33.670188903808594,67.89028930664062,38.89493179321289,9.359850883483887,39.403404235839844,33.14732360839844,31.277311325073242,46.89385223388672,30.810392379760742
2011-05-20,102.11265563964844,61.785888671875,147.49000549316406,73.24069213867188,17.43000030517578,75.43000030517578,34.18000030517578,33.77783203125,67.36186218261719,38.80654525756836,9.326909065246582,39.54867935180664,33.240413665771484,31.336362838745117,46.90134811401367,30.118364334106445
2011-05-27,102.03620147705078,62.5313720703125,149.6999969482422,73.24069213867188,15.979999542236328,74.94999694824219,37.029998779296875,34.26580810546875,68.00409698486328,38.772544860839844,9.332633972167969,39.38200759887695,33.78803634643555,31.59021759033203,46.848873138427734,30.35907554626465
2011-06-03,99.67465209960938,62.66873550415039,150.22000122070312,73.22471618652344,17.950000762939453,73.77999877929688,35.34000015258789,34.3519172668457,65.75216674804688,37.841148376464844,9.124922752380371,39.078617095947266,33.229461669921875,31.74370574951172,47.02125549316406,30.268802642822266
2011-06-10,97.51941680908203,63.19567108154297,149.24000549316406,73.24069213867188,18.860000610351562,74.79000091552734,35.25,33.34727478027344,63.41089630126953,37.08650207519531,8.885700225830078,38.5411262512207,31.81660270690918,30.480329513549805,45.62726974487305,30.08827781677246
2011-06-17,97.58051300048828,63.03953552246094,149.94000244140625,73.24069213867188,21.850000381469727,74.98999786376953,34.95000076293945,32.85929489135742,63.59785842895508,37.24966049194336,8.842720985412598,38.20571517944336,32.462799072265625,30.33864974975586,44.95272445678711,30.08827781677246
2011-06-24,97.3961410522461,63.091617584228516,146.25999450683594,73.22471618652344,21.100000381469727,75.66999816894531,33.36000061035156,32.97770690917969,64.98805236816406,37.016239166259766,8.891799926757812,38.47233963012695,32.35277557373047,29.695138931274414,45.1357536315918,30.714847564697266
2011-07-01,102.8569564819336,61.1199836730957,144.92999267578125,73.22471618652344,15.869999885559082,74.3499984741211,33.0,34.9056282043457,68.36180114746094,38.88996124267578,9.43065357208252,39.47209548950195,33.761077880859375,31.92081069946289,47.50732421875,31.92887306213379
2011-07-08,103.2256088256836,62.25590515136719,150.25,73.22471618652344,15.949999809265137,75.18000030517578,35.75,34.73893737792969,69.4153060913086,38.794219970703125,9.534112930297852,39.58893585205078,34.66130828857422,31.135631561279297,47.6058235168457,32.1109733581543
2011-07-15,101.14423370361328,62.77812576293945,155.1999969482422,73.24069213867188,19.530000686645508,75.12999725341797,38.2400016784668,33.81845474243164,67.52357482910156,37.939430236816406,9.347309112548828,39.35960388183594,33.893638610839844,29.984418869018555,46.704166412353516,32.35377883911133
2011-07-22,103.36388397216797,62.69978713989258,156.1199951171875,73.24069213867188,17.520000457763672,74.19999694824219,39.06999969482422,34.53599548339844,68.53468322753906,38.623252868652344,9.58152961730957,39.7447395324707,34.89326477050781,31.100210189819336,47.620975494384766,33.0214958190918
2011-07-29,99.33164978027344,63.92048263549805,158.2899932861328,73.24069213867188,25.25,73.9000015258789,38.849998474121094,34.144615173339844,65.02031707763672,36.988887786865234,9.228042602539062,39.40286636352539,33.71138381958008,30.149730682373047,47.219398498535156,32.50554275512695
2011-08-05,92.2271957397461,67.01513671875,161.75,73.24069213867188,32.0,74.5999984741211,37.31999969482422,30.861339569091797,58.16273880004883,34.253536224365234,8.5311279296875,37.818485260009766,29.563739776611328,27.569852828979492,43.33243179321289,30.320297241210938
