fecha,ticker,close,volume,beta_Momentum_Global_ExUS_score,beta_ret_vnq,beta_breakeven_5y,beta_ret_vtv,beta_ret_vug,beta_Liquidez_FED_score,beta_Riesgo_Sistemico_score,beta_Curva_Invertida_score,beta_vix,beta_ret_iwm,impacto_vix_nivel,beta_ret_hyg,downside_vol_6m,mom_12_1,beta_percentil_yield_10y,ret_12m,amihud_3m,beta_ret_slv,cruce_ma90_ma200,beta_condiciones_financieras,target_3m,target_1m,target_6m
2008-05-02,BIL,72.44692993164062,133600.0,,,,,,,,,,,,,0.0042623156581398,,,,0.0571729329501921,,0.0068427803617985,,0.5,0.75,0.75
2008-05-09,BIL,72.47854614257812,262900.0,,,,,,,,,,,,,0.0042623156581398,,,,0.0574012362114325,,0.0066568795943353,,0.75,0.75,0.75
2008-05-16,BIL,72.46276092529297,169600.0,,,,,,,,,,,,,0.0040098255736534,,,,0.0558808983741449,,0.0064997603307659,,0.75,1.0,0.75
2008-05-23,BIL,72.47854614257812,112900.0,,,,,,,,,,,,,0.0040098255736534,,,,0.0551164704954501,,0.0063549899670314,,0.75,1.0,0.75
2008-05-30,BIL,72.51019287109375,129350.0,,-0.000425991077040333,-0.0008923692440791668,-0.0004597840248930372,-0.004394624528673357,,,,0.0015780885942960501,-0.0005127812269587715,0.018845769241218117,-0.006472181837727243,0.0040098255736534,0.0323358766941122,-0.0008631760707262829,0.0332373448739815,0.0548356038858982,-0.0031454296734992624,0.0061698669314502,0.0030980398008013496,0.75,0.5,0.75
2008-06-06,BIL,72.5212631225586,146100.0,,-0.00028751796842373497,-0.0008573089250955063,-7.554776769424403e-05,-0.004116200945138973,,,,0.0013438492525225147,-0.00042265775627729773,0.02437221148103681,-0.006083686244621,0.0040098255736534,0.0321105746619181,-0.0008941360643301399,0.0327188739325565,0.0545534757132161,-0.0033171928765996345,0.0059095449192834,0.003099407251282457,0.75,0.5,0.75
2008-06-13,BIL,72.64796447753906,417750.0,,-0.00025517321633868945,-0.0003820945697604993,-0.0007418410000499819,-0.004835459196374182,,,,0.0012955980480995894,-0.0010294867860896316,0.022820007359729385,-0.004665569860380845,0.0040098255736534,0.0300879049275,-0.00041920313000504253,0.0327206494804572,0.0520946202906857,-0.003864803806048397,0.0057162532150871,0.0033357390732130974,0.75,0.5,0.75
2008-06-20,BIL,72.67962646484375,411850.0,,0.00013338265575971514,-0.00028480994849381026,-0.0002572985809652767,-0.0043661844959985725,,,,0.0012266324576151902,-0.0007903695540034075,0.024061673770886086,-0.00381676843703568,0.0040098255736534,0.0289674471622807,-0.000395404817145608,0.0318221554433935,0.0496883517841718,-0.003770848930550223,0.0055393121469771,0.0033575285358278337,0.75,0.5,0.75
2008-06-27,BIL,72.72710418701172,454300.0,,9.881310487656531e-05,-0.00027457572463100873,-0.0002716206925704427,-0.004295782694329481,,,,0.001229049246410848,-0.000791211852810731,0.024805232762810412,-0.004152902525636394,0.0039281262842227,0.0289692547443929,-0.0003931515116453294,0.0320473747472251,0.0387652177105018,-0.003959212273848284,0.0053582885922867,0.003336992607650878,0.75,0.75,0.75
2008-07-04,BIL,72.70503234863281,171500.0,,0.0002511124205078204,-0.0004496616564843672,-0.00021120604929603305,-0.0036712715434223516,,,,0.0012226503915977421,-0.00014594271779400965,0.026389228313625657,-0.003882033454229017,0.0038039897612983,0.0283860523019743,-0.0003084600096231018,0.030991987455333,0.0373617016302618,-0.004192834268223007,0.0051264143923115,0.003202946242885264,0.75,1.0,0.75
2008-07-11,BIL,72.78424072265625,286800.0,,0.00023683447926364649,-0.0006166140067552231,-0.0005469848027767459,-0.003957699896716908,,,,0.00125188964567298,-2.578353125658137e-05,0.029627584680757657,-0.0041506327173317665,0.0038039897612983,0.0292838671900292,-0.0003513981859133769,0.03121464311182,0.0399578884037064,-0.004092934341827626,0.0049115978175107,0.0032220964660519408,0.75,0.5,0.75
2008-07-18,BIL,72.80009460449219,744950.0,,0.00020337677538301006,-0.0005167485413561213,-0.0006692871602007037,-0.004014096105767028,,,,0.0012417967912470049,-6.100770693251885e-05,0.025941697365111368,-0.0039368956176693715,0.0038039897612983,0.0286113613163441,-0.00039670056241552734,0.0303163081239472,0.0344761213910713,-0.003957823753080875,0.0046742293705963,0.0032007092662328296,0.75,0.5,0.75
2008-07-25,BIL,72.80009460449219,443250.0,,0.0005251897737592154,-2.640119110595928e-05,-0.00022738932771022814,-0.003773371158753437,,,,0.0013635101290869738,0.00010069316716674553,0.02531560640880839,-0.003872743112945271,0.0038039897612983,0.0283876370214444,-0.0003183489151712852,0.0294197480039597,0.0276274784953646,-0.0036220776974489988,0.0044264264466093,0.003238698950980852,0.75,0.5,0.75
2008-08-01,BIL,72.79375457763672,257150.0,,0.0004539566183195956,0.00010049391627550401,-0.0007024780067199247,-0.00397117598109831,,,,0.0014031001601357011,-0.0002884327019108178,0.031080928862619414,-0.0018388033402721687,0.0038461486417871,0.028189784515471,-0.0002917673110314379,0.0294444884413813,0.0234851072611531,-0.003471643316967992,0.0042447958580018,0.0036915594003851166,0.75,0.5,0.5
2008-08-08,BIL,72.82547760009766,462500.0,,-0.00047728429879769846,0.00040429437051700475,-0.0017475336132632103,-0.0043685452148485935,,,,0.0011859890340758519,-0.0018578471998908714,0.02378933743124396,-0.005446407112787877,0.0038461486417871,0.0268416435061629,-0.0003946528214886858,0.0274234142656648,0.0227186210775338,-0.002624625240735254,0.0040775387354294,0.0029256051577103716,0.75,0.75,0.5
2008-08-15,BIL,72.85720825195312,447300.0,,-0.0007189703146549364,0.0007531677295160199,-0.0022200256200488816,-0.0035729938784637063,,,,0.0010879645349625073,-0.0020474569306961556,0.017475339208727122,-0.009145540634579848,0.0038461486417871,0.0248321151482904,0.00038993923613924066,0.0256361237206586,0.0223838736630235,-0.0012391517881477658,0.0039333346657,0.0021314281944138135,0.75,0.75,0.5
2008-08-22,BIL,72.90483856201172,239550.0,,-0.000546230720516315,0.0008188029541397299,-0.0017841169254282675,-0.0028929848096384257,,,,0.0009403362218733908,-0.001857776353782584,0.015690697734644217,-0.009094461373471082,0.0038461486417871,0.0250546121556693,0.00046039195859465026,0.0265294492054581,0.0232155533582692,-0.001110902329506847,0.0038686176397473,0.0027037687789707126,0.75,0.5,0.5
2008-08-29,BIL,72.87311553955078,351950.0,,-0.0006604597650683766,0.0009732064067743377,-0.0019641122063207787,-0.0023911920146691998,,,,0.0008546882892594222,-0.0019423304212237565,0.01786316513702413,-0.010048188885954068,0.0035378946045514,0.024519383215305,0.0004620718864375021,0.0256363312862395,0.0209395505724057,-0.00113660038321411,0.0037745937367261,0.0025680693184773062,0.75,0.5,0.5
2008-09-05,BIL,72.94148254394531,792750.0,,-0.0005172771429327053,0.00047184640491850746,-0.00199647100662006,-0.0028337419863038392,,,,0.0008410046053860044,-0.002058241394416677,0.02075606860845119,-0.009098613573236346,0.0035378946045514,0.0239158751256511,0.0004022174574367194,0.0255468881654958,0.0210791729637584,-0.0014645212806708087,0.0037408728056933,0.0025794354534975296,0.75,0.5,0.5
2008-09-12,BIL,72.97328186035156,370700.0,,-0.0008077702327792524,0.0003644186882475958,-0.0025099881791398383,-0.003213615302518452,,,,0.0008687912234310852,-0.0021366956557677245,0.023580406446872718,-0.012382340949038631,0.0035378946045514,0.0232456171368358,0.00042874706925533215,0.0248758170018681,0.0178906086005784,-0.0013557954550127917,0.0037228903577195,0.0022310447019785475,0.5,0.5,0.5
2008-09-19,BIL,72.94148254394531,2800550.0,,-0.0011180999563206514,0.000856681402227794,-0.0025431171027502993,-0.0023545131567078693,,,,0.0004819589679792953,-0.0025084808334474083,0.01793280242513931,-0.005600140379219862,0.0032938078398365,0.0239145626973324,0.0008995014819233256,0.0244292103870755,0.0169346984800462,-0.0017721928817938852,0.003709085962513,0.0010016848964275163,0.75,0.75,0.5
2008-09-26,BIL,73.19585418701172,1405250.0,,-0.0026906286318023826,0.0014819500191757895,-0.00465559252650112,-0.004773650152695665,,,,0.0006487911759751429,-0.005781954813407248,0.03536035996832331,-0.01600993338241469,0.0018413031375734,0.0236920272245035,0.0017134816368559235,0.0282257290957193,0.0180218375592744,-0.0008734995063440409,0.003822546134393,0.00321161386395375,0.75,0.75,0.5
2008-10-03,BIL,73.20057678222656,1190800.0,,-0.0017838677214402567,0.0015121880760360351,-0.0032709131833529017,-0.002330559917422232,,,,0.0004703985437360019,-0.004150446812227114,0.03454399248092849,-0.012230644294025523,0.0018413031375734,0.023981329551832,0.0018110991070879826,0.0276185967603044,0.0162064972553817,-0.00041905590378227216,0.0039130973554233,0.002414867758995022,0.5,1.0,0.5
2008-10-10,BIL,73.2801513671875,1222000.0,,-0.0019327710893889956,0.000913641499838167,-0.0033988634895325345,-0.0031711600597566607,,,,0.0005967670322114557,-0.004034298774781018,0.04786195575130065,-0.005830967001170372,0.0018413031375734,0.0226404410649931,0.0013813544859757388,0.0269408803466011,0.013125666694012,-0.000845167797862115,0.0040230820572124,0.00275383754581576,0.25,0.75,0.5
2008-10-17,BIL,72.94585418701172,963300.0,,0.003023441710936887,0.0025796838583072514,-0.00556137045054632,-0.005905721672372513,,,,0.0005110307742281488,-0.003668168077972292,-0.009427659066016107,-0.0097875473387773,0.0115606984043791,0.0206361910142334,0.0007512433168932202,0.0206973613794654,0.0178106226096734,0.0003672677563247307,0.0039067006602315,0.000294397156078948,0.5,0.75,0.5
2008-10-24,BIL,73.04135131835938,743850.0,,0.0017446767466089152,0.0022540312990753583,-0.005590578390002197,-0.005966916901060619,,,,0.00041859778463102627,-0.0037808873033163518,-0.0005995641953044047,-0.009505449422336349,0.0115606984043791,0.0248654066088831,-0.0002601211457251792,0.0227021058719445,0.0196641209126535,0.0006049132780584298,0.0038279299716761,0.00045373413188728616,0.5,0.5,0.25
2008-10-31,BIL,73.0732192993164,766600.0,,0.001726964330026173,0.00194273859784039,-0.004396227113710944,-0.00498505981331273,,,,0.00019579277214863084,-0.002684676563565715,-0.0026050618276903573,-0.009307519826247612,0.0125955972733809,0.0228984439267341,-0.00018758255258703824,0.0211187616234267,0.0199053648903338,0.00038012945600189064,0.0037479591830062,0.0005157133855391788,0.5,0.5,0.5
2008-11-07,BIL,73.22779846191406,590750.0,,0.0011779365713072006,0.0017254420291241462,-0.004906596883012805,-0.005423945533801191,,,,-2.3504341529931232e-05,-0.0033260552893837085,-0.007559194726677414,-0.008018550749343984,0.0125955972733809,0.0231172890530331,-0.0007554948493835835,0.0223863522097258,0.0226716667217868,0.0005822338306182489,0.0037903344483027,0.0007631396427145883,0.5,0.5,0.25
2008-11-14,BIL,73.22779846191406,523050.0,,0.0013721507012732152,0.0017228713009138977,-0.0044885720903031865,-0.0048280558138230605,,,,-8.124885242185521e-05,-0.0027685567326248255,-0.008275642001113158,-0.007579198739261851,0.0137331090624642,0.0180065227568746,-0.0008613162868859454,0.0219412372667453,0.0216432221832771,0.00068065976170218,0.0037776093108852,0.0007237894222667774,0.5,0.25,0.25
2008-11-21,BIL,73.19593048095703,972650.0,,0.001898929769332233,0.0016086032520629635,-0.0033626941273389955,-0.004083994417053657,-0.0005086502849091533,0.0007574510412497184,,-0.00011098021086321979,-0.0018492932434479655,-0.00889679878455167,-0.004513160244669029,0.0124695867442195,0.0180083195807883,-0.00024418526337252166,0.0201627549891965,0.0192339457926848,0.0004903191186965156,0.0037503075651796,0.000561651013668381,0.5,0.25,0.5
2008-11-28,BIL,73.03652954101562,479650.0,,-0.0006660824400667931,0.0019682339489905383,-0.005971035283892186,-0.0062583955862444245,-0.0004957795113991974,0.0008814698689357175,,0.0004358198940338701,-0.004243743387251344,-0.003803997420496671,-0.006392333686085876,0.0117957199492531,0.0184524771594332,-0.0002777778878307434,0.0179411164230907,0.0227107483052101,-0.00043271615993493366,0.0036671641735457,0.0004929881517997289,0.75,0.5,0.5
2008-12-05,BIL,73.15770721435547,605450.0,,-0.0005371531813627898,0.0009482942759872219,-0.0062381256269663215,-0.006750746233136374,-0.00048480458558175667,0.0012391679881027043,,0.000575466145801653,-0.004562496076122899,-0.002779853389650043,-0.006778843522757037,0.0117957199492531,0.0195160978171482,-0.00038016088921402733,0.0185402504381062,0.0243440997764177,-0.0009291836003749143,0.0036558900821421,0.0003551964705427105,0.75,0.25,0.5
2008-12-12,BIL,73.14180755615234,1042450.0,,-0.000643025248018415,0.0009619851279075444,-0.0063384618943256,-0.006840073030855436,-0.0005030339056607593,0.0014715286901998837,,0.0006415893071913121,-0.0047052751741263705,-0.0015778624880342176,-0.0069182643845332415,0.0112073652224483,0.0192934950561984,-0.0003580046016388259,0.018096545636471,0.0233236709965814,-0.0011138410374896685,0.0036284575501743,0.00042757239630626827,0.75,0.25,0.5
2008-12-19,BIL,73.12586975097656,1430000.0,,-0.0008528120956457683,0.000920882322652595,-0.006507181588286036,-0.007157084608655209,-0.0005162789024942173,0.0008186410254492494,,0.0009436024762218505,-0.005246340207553465,0.0021663758477180315,-0.006827581684379023,0.0106871656197027,0.0175192856912558,-5.8428356460970676e-05,0.0165453497981493,0.0233198692215769,-0.001374423878696905,0.0036027546014718,0.0005853726101654641,0.75,1.0,0.5
2008-12-26,BIL,73.22151947021484,410300.0,,-0.0009111167655433985,0.0009143501281235294,-0.006526725100848333,-0.007227480969302154,-0.0005051781768245859,0.0007339723168105403,,0.0009262557122768158,-0.0053419695688479785,5.83541108079303e-05,-0.005431524346167392,0.0106871656197027,0.0153263405921109,0.00020613212593929186,0.0178980009522153,0.024060957849881,-0.0013310122370570865,0.0036024888382386,0.00019117048047327862,0.75,0.75,0.5
2009-01-02,BIL,73.0747299194336,486000.0,,-0.0010821725086323588,0.0008957717981654948,-0.007919695124187075,-0.008764132807931943,-0.0005209751452371769,0.0007091428049124923,,0.0012343821498053795,-0.006415342721322685,0.004791306570461832,-0.006124207153749501,0.0107633288684402,0.0172317549306784,-0.0004510010602988428,0.0160779853205201,0.0283462178694687,-0.0019193902132564151,0.0035270140579026,0.0009641756639299622,0.75,0.75,0.75
2009-01-09,BIL,73.17049407958984,657900.0,,-0.001270492709808309,0.00092238173520626,-0.008157790918536391,-0.008935851443392612,-0.0005741445058403301,0.0008061956022890834,,0.0012957282183851452,-0.00659341582282444,0.003727489897377785,-0.005313481043856595,0.0107633288684402,0.0165668003590011,-0.0004313349252187125,0.0169655021182091,0.0295065027818837,-0.0020697763154543143,0.0034611958358781,0.0005931085723625319,0.75,0.75,0.75
2009-01-16,BIL,73.21831512451172,6515200.0,,-0.0012209637092227973,0.0009246064084186543,-0.008048967490455321,-0.008897861579299223,-0.0005247213388697354,0.0010887119011246751,,0.0012651718138571198,-0.006546599039716163,0.0029208168906078944,-0.00540220798888865,0.0107633288684402,0.0154586759689376,-0.0003709893913554463,0.0167424139528979,0.0246179796915707,-0.002065928163571226,0.0033965955999775,0.0005348508942304521,0.5,0.75,0.5
2009-01-23,BIL,73.21831512451172,1502800.0,,-0.00140607306043506,0.0009114572911121465,-0.00810841537176767,-0.008911313794526964,-0.0006983008750039172,0.0011577337135288994,,0.0012416778852112485,-0.00651763536057055,0.0021659000193800884,-0.005273661274788507,0.0107633288684402,0.0159011172985661,-0.00040809481297651864,0.0158566590791304,0.0227644813885906,-0.0021607218903128694,0.0033345172001788,0.0006507184062461164,0.5,0.75,0.5
2009-01-30,BIL,73.20238494873047,639350.0,,-0.00172004756658586,0.000858796444649618,-0.00922163057332675,-0.009728367025568348,-0.0005727521991305459,0.001350414565650629,,0.0015512604187528233,-0.007334933975085108,0.002600194395813884,-0.0055573036040517595,0.0106818837097209,0.0122108244898337,-0.00042381815282054047,0.0139790664333527,0.0225229560542103,-0.002370880700268938,0.0030937726067072,0.0007946348710033959,0.75,0.75,0.5
2009-02-06,BIL,73.08743286132812,2479550.0,,-0.002037230919517849,0.0007970888778983651,-0.009975028878849738,-0.010549343445349938,-0.0005402884943909376,0.0016382115991033118,,0.0016714484981429159,-0.007943366362501479,0.0032939404688587396,-0.0054238583052459936,0.0101083988768573,0.013315973155894,-0.00045470830329512297,0.0121656835443078,0.0194279316661714,-0.002602334630985669,0.0027874010832487,0.0010471188286169757,0.5,0.5,0.5
2009-02-13,BIL,73.21511840820312,1758750.0,,-0.002576092906167216,0.0008013643115511743,-0.010471676286212372,-0.010937709935116799,-0.0005242146979812593,0.0018002241430445033,,0.0016763961267957852,-0.008273374364512625,0.0022242075314046527,-0.005367628258954239,0.0101083988768573,0.0135360686184864,-0.0005023169422863774,0.0134918175690819,0.0204715718705441,-0.002282235719992715,0.002484797960395,0.0008873259256406471,0.75,0.75,0.5
2009-02-20,BIL,73.23109436035156,4512000.0,,-0.002576011748708603,0.0007977110099359479,-0.009978948835229724,-0.010762854498748406,-0.0005188365968029345,0.0017706733793634167,,0.0016625366751545955,-0.007996529716922864,0.0028584435541739797,-0.005249428479977457,0.0101083988768573,0.0130938626081844,-0.0005028931544472415,0.0132706840138141,0.020052161387168,-0.002334951725964368,0.0024380820850391,0.0008769139975178123,0.75,0.75,0.75
2009-02-27,BIL,73.19917297363281,5391500.0,,-0.0023864771872593163,0.0007910936381274809,-0.009745631625225041,-0.010331866923781866,-0.0006488066440468,0.001857364260542918,,0.001683188791935646,-0.0077550366375942256,0.0029229203682324886,-0.004678659135424805,0.0101080502688422,0.0122126561830924,-0.0005029191636603229,0.0121682423043987,0.0153552731518294,-0.0022681340306282684,0.0023107971071925,0.0008558933267105335,0.5,0.5,0.5
2009-03-06,BIL,73.22625732421875,1388150.0,,-0.0023472319580711354,0.0007842526245157786,-0.009360162479473742,-0.010177306684507621,-0.0006341202835264665,0.0018890031726408278,,0.0016811402776307628,-0.0074304796916457,0.0033826893346192524,-0.004554642348144688,0.0101080502688422,0.0100276152688651,-0.00048484964080708776,0.0119460920261542,0.0127538966036156,-0.0022843887405600604,0.0021815007905421,0.0008193540753548973,0.5,0.75,0.5
2009-03-13,BIL,73.1784439086914,1137450.0,,-0.0026668750853792774,0.0007621717111913286,-0.009000899506361163,-0.010093178344083334,-0.0006145506735056997,0.0017859241028143013,,0.0016727126419903843,-0.0074474535218555776,0.002635967429698723,-0.004954286859629001,0.0096703439114468,0.0104713001128986,-0.0005285172956290052,0.0099651405927299,0.0131380606788332,-0.002380447327154519,0.001918508817952,0.0007440493754190319,0.5,0.75,0.5
2009-03-20,BIL,73.21033477783203,1415200.0,,-0.0029053771466490963,0.0007873101242122719,-0.009315598597872805,-0.010079452332617991,-0.0005217228596449337,0.0018424787166748315,,0.0018280568571562084,-0.0075290997484094,0.0026048558916782175,-0.005082569534006327,0.010021531413544,0.0098119140296852,-0.0005552053673696909,0.0095256521085489,0.0133013245995364,-0.002105337476281718,0.0017123911706669,0.0006771099462222086,0.75,0.75,0.5
2009-03-27,BIL,73.24226379394531,1120750.0,,-0.002806194572840729,0.0008088060676776586,-0.008917825168141845,-0.009465803437304783,3.766802543010117e-05,0.0016623291107415931,,0.0016938449613681816,-0.006997509615411633,0.001098585911353214,-0.004704633371847114,0.010021531413544,0.0109105522267221,-0.0004806902157295417,0.0115056540999864,0.0103609123627039,-0.0016697256671267978,0.0015547719959356,0.000644542323119044,0.5,0.75,0.5
2009-04-03,BIL,73.20713806152344,1999650.0,,-0.003057278557391152,0.0008192265145008117,-0.009387687656424469,-0.01001771254250829,0.0007137666047945509,-0.0005576816479243591,,0.0018489781641187093,-0.007326093598762656,0.0027546532946310775,-0.005000622003816416,0.0096533761119578,0.0104049078462902,-0.0005135481701808741,0.0101410926853404,0.0062707221015283,-0.0015335212362935717,0.0015199954694475,0.0007976676404256966,0.5,0.75,0.5
2009-04-10,BIL,73.17526245117188,1088000.0,,-0.0031307694238646173,0.000809529198694401,-0.009484955233324719,-0.010090331984369214,0.0009482266084399511,-0.0005456087798622987,,0.001890237415341986,-0.007411384780755571,0.0031888682036841356,-0.00516794775196642,0.0093334497745104,0.0095252740091087,-0.0005827776605032003,0.0094813845574805,0.0045973223933642,-0.0014469688116693696,0.0013722463770484,0.0009129753355030264,0.5,0.5,0.5
2009-04-17,BIL,73.15926361083984,1172000.0,,-0.0030445921612674647,0.0008204128221307299,-0.00932060818570012,-0.009899796235477912,0.0006136342871225262,-0.0009451524323055353,,0.0017949344979730855,-0.0072661597906735365,0.002141129643139938,-0.005052365256413689,0.0052350342390587,0.010846466623708,-0.0002823170820552196,0.0101413051344583,0.0046880821511139,-0.0013291916428453184,0.001257072146529,0.0008475901483090193,0.5,0.5,0.5
2009-04-24,BIL,73.25505065917969,610500.0,,-0.0029912805236389857,0.0008061260329929515,-0.009436099452574155,-0.009903557291264886,0.0002598221921491216,-0.0008313805063647094,,0.001889758410842851,-0.007282762808542701,0.002356322187138778,-0.00521011483525689,0.0052350342390587,0.0104056943037595,-0.0002512008585591215,0.0105820941141403,0.0069400950398423,-0.0007303031638279264,0.0011994645326731,0.0006789526551562497,0.5,0.5,0.5
